"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"374204559489998","273642408489998","",2015,6,2,93,83548,1,7,202,5.5,37,35,10,40,50,2,70,1.2,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374204557489998","273642408489998","",2015,6,2,93,83548,1,4,202,9.5,41,61,10,30,50,4,337,19.7,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374204813489998","273642410489998","",2015,6,2,89,63375,1,2,122,12.9,41,86,11,45,50,1,,,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374163458489998","273640639489998","",2015,6,1,23,98016,1,5,211,31.6,128,56,16,120,50,1,346,56.9,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374163459489998","273640639489998","",2015,6,1,23,98016,1,6,211,30.7,115,52,16,120,50,1,25,48.7,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374163460489998","273640639489998","",2015,6,1,23,98016,1,7,211,30.7,122,52,16,120,50,1,87,71.5,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373865347489998","273640659489998","",2015,6,3,11,97517,2,1,127,17.3,56,29,24,121,50,2,250,126.3,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374155793489998","273640277489998","",2015,6,2,89,58146,1,8,15,22.6,114,57,12,88,50,2,317,64.3,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374155794489998","273640277489998","",2015,6,2,89,58146,1,9,15,17.4,99,56,12,77,50,2,331,48.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374155792489998","273640277489998","",2015,6,2,89,58146,1,7,15,24.2,108,58,12,82,50,4,40,50.8,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374155899489998","273640281489998","",2015,6,2,35,86948,1,1,64,11.3,27,68,24,,,4,315,42.7,1,,0,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374156254489998","273640289489998","",2015,6,2,105,94754,1,4,116,16.5,55,69,11,37,50,1,90,116,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374156255489998","273640289489998","",2015,6,2,105,94754,1,5,116,12.2,40,55,11,32,50,1,182,73,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374156256489998","273640289489998","",2015,6,2,105,94754,1,7,116,12.3,39,67,11,27,50,1,191,64.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374156506489998","273640294489998","",2015,6,5,39,56011,1,6,122,25.8,119,92,11,124,50,2,145,52.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374156507489998","273640294489998","",2015,6,5,39,56011,1,7,122,21.2,97,83,11,106,50,2,328,64.7,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374156505489998","273640294489998","",2015,6,5,39,56011,1,5,122,26.6,114,155,11,96,50,3,156,48.6,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373880110489998","273642411489998","",2015,6,1,45,86515,1,303,202,14.7,78,46,10,82,100,4,256,43.9,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373880111489998","273642411489998","",2015,6,1,45,86515,1,305,202,14.4,67,42,10,75,100,4,282,17.8,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373880112489998","273642411489998","",2015,6,1,45,86515,1,306,202,18.8,78,50,10,78,100,4,178,10.6,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373880113489998","273642411489998","",2015,6,1,45,86515,1,307,202,10.3,63,35,10,79,100,4,168,18.5,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"373880114489998","273642411489998","",2015,6,1,45,86515,1,308,202,7.7,59,38,10,71,100,4,295,34.7,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374204982489998","273642412489998","",2015,6,1,45,59632,2,1,202,24.2,85,49,10,86,100,4,181,117.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205090489998","273642413489998","",2015,6,2,89,57498,1,1,127,20.7,85,64,24,108,50,3,151,23.5,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205199489998","273642415489998","",2015,6,5,107,81450,1,2,122,27,94,90,11,99,50,2,249,55.5,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205655489998","273642420489998","",2015,6,1,45,69090,1,7,202,23.1,114,52,10,111,100,2,336,65.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205656489998","273642420489998","",2015,6,1,45,69090,1,8,202,24.9,118,68,10,99,100,2,304,25.7,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205657489998","273642420489998","",2015,6,1,45,69090,1,11,202,14.1,88,44,10,93,100,2,46,124.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205658489998","273642420489998","",2015,6,1,45,69090,1,12,202,12.3,92,48,10,93,100,2,32,118.6,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205659489998","273642420489998","",2015,6,1,45,69090,1,13,202,14.5,108,52,10,105,100,2,24,125.2,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205847489998","273642421489998","",2015,6,1,45,76723,1,5,202,17.7,93,37,10,108,100,2,92,44.1,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205848489998","273642421489998","",2015,6,1,45,76723,1,6,202,14.8,88,30,10,120,100,2,112,26.2,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205849489998","273642421489998","",2015,6,1,45,76723,1,7,202,15.9,80,31,10,107,100,2,244,87.6,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205850489998","273642421489998","",2015,6,1,45,76723,1,8,202,11.5,71,23,10,120,100,2,273,156.5,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"374205851489998","273642421489998","",2015,6,1,45,76723,1,9,202,8.7,68,25,10,109,100,2,280,168.3,1,,1,"",2016-03-07,"489998","",2016-12-15,"489998",6,5
"36944","11661","",1994,6,3,7,65,1,36944,122,26.92,130,65,,159,,4,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36945","11662","",1994,6,3,7,66,1,36945,122,25.82,116,72,,136,,,,,2,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36946","11662","",1994,6,3,7,66,1,36946,122,24.33,92,68,,113,,2,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36947","11662","",1994,6,3,7,66,1,36947,122,24.76,85,66,,106,,3,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36948","11662","",1994,6,3,7,66,1,36948,122,22.2,88,69,,107,,5,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36949","11664","",1994,6,3,7,68,1,36949,202,26.37,117,143,,57,,3,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36950","11664","",1994,6,3,7,68,1,36950,202,10.11,53,45,,48,,2,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36951","11664","",1994,6,3,7,68,1,36951,202,22.95,90,144,,41,,4,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36952","11664","",1994,6,3,7,68,1,36952,202,18.42,79,97,,44,,5,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36953","11665","",1994,6,3,7,69,1,36953,15,31.37,108,150,,49,,1,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36954","11665","",1994,6,3,7,69,1,36954,202,28.81,86,78,,54,,1,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36955","11665","",1994,6,3,7,69,1,36955,15,11.92,70,54,,70,,3,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36956","11665","",1994,6,3,7,69,1,36956,15,13.7,58,55,,66,,4,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36957","11665","",1994,6,3,7,69,1,36957,15,9.29,53,36,,57,,4,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36958","11666","",1994,6,3,7,70,1,36958,15,23.03,108,61,,93,,1,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36960","11666","",1994,6,3,7,70,1,36960,122,20.47,103,64,,87,,5,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36961","11667","",1994,6,3,7,71,1,36961,15,27.08,119,108,,66,,2,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36962","11667","",1994,6,3,7,71,1,36962,202,22.16,106,73,,69,,4,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36963","11667","",1994,6,3,7,71,1,36963,15,21.49,112,87,,69,,5,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36964","11667","",1994,6,3,7,71,1,36964,122,33.66,153,97,,85,,3,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36966","11668","",1994,6,3,7,72,1,36966,122,12.16,56,47,,93,,,,,2,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36967","11668","",1994,6,3,7,72,1,36967,122,15.51,79,74,,93,,,,,2,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36968","11669","",1994,6,3,7,73,1,36968,15,18.38,76,90,,52,,2,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36969","11669","",1994,6,3,7,73,1,36969,202,19.64,84,90,,61,,3,,,1,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"36970","11669","",1994,6,3,7,73,1,36970,15,19.4,93,68,,64,,,,,2,,0,"",2012-12-17,"20004","",2015-07-17,"489998",0,
"44701884020004","48204100010497","",2011,6,3,7,77586,3,358,122,10.6,62,39,11,63,50,4,187,45.2,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44702196020004","48204416010497","",2011,6,3,7,99638,1,1,127,17.5,56,112,24,53,50,2,294,20.7,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701006020004","48204961010497","",2011,6,5,3,91336,1,230,15,10.2,41,51,12,40,50,1,246,20.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701007020004","48204961010497","",2011,6,5,3,91336,1,231,15,13.7,61,61,12,50,50,1,360,39.9,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701008020004","48204961010497","",2011,6,5,3,91336,1,232,15,10.1,43,65,12,32,50,2,290,100,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700612020004","48205057010497","",2011,6,5,3,71642,1,1,20,19.4,67,55,12,45,50,1,327,78.9,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700616020004","48205057010497","",2011,6,5,3,71642,1,253,20,12.2,47,41,12,41,50,1,258,11.1,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700613020004","48205057010497","",2011,6,5,3,71642,1,2,20,13.5,48,37,12,46,50,4,316,38.1,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700614020004","48205057010497","",2011,6,5,3,71642,1,3,20,21.9,63,62,12,38,50,4,35,58.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700615020004","48205057010497","",2011,6,5,3,71642,1,4,20,17.9,70,45,12,56,50,4,248,34.5,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712438020004","48205337010497","",2011,6,5,9,51804,1,1,202,10.7,56,28,10,84,100,2,90,46.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712439020004","48205337010497","",2011,6,5,9,51804,2,1,202,10.7,56,28,10,84,100,2,90,46.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712440020004","48205337010497","",2011,6,5,9,51804,1,3472,202,25.4,116,68,10,97,100,,,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712442020004","48205337010497","",2011,6,5,9,51804,1,3473,202,33.8,110,89,10,82,100,,,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712441020004","48205337010497","",2011,6,5,9,51804,2,3472,202,25.4,116,68,10,97,100,,,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712443020004","48205337010497","",2011,6,5,9,51804,2,3473,202,33.8,110,89,10,82,100,,,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44702024020004","48205389010497","",2011,6,3,7,59842,1,1,122,14.6,80,69,11,98,50,4,168,41.7,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44702025020004","48205389010497","",2011,6,3,7,59842,1,2,122,17.1,86,73,11,102,50,4,146,36.9,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44702026020004","48205389010497","",2011,6,3,7,59842,1,3,122,11.1,80,75,11,93,50,4,346,41.5,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44702027020004","48205389010497","",2011,6,3,7,59842,1,4,122,26.6,115,68,11,138,50,4,246,43.5,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44702028020004","48205389010497","",2011,6,3,7,59842,1,5,122,20.8,90,66,11,112,50,4,238,61.5,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700938020004","48205470010497","",2011,6,5,3,91134,2,1,108,5.7,18,30,21,56,100,2,16,9.2,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44712192020004","48205794010497","",2011,6,5,9,72244,1,1,127,23.9,66,125,24,61,50,1,262,207,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701482020004","48205887010497","",2011,6,5,5,72961,1,1,15,22.8,135,64,12,96,50,,319,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701483020004","48205887010497","",2011,6,5,5,72961,1,2,15,25.3,135,61,12,99,50,,320,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701486020004","48205887010497","",2011,6,5,5,72961,1,4,15,22.8,135,64,12,96,50,,319,,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700771020004","48205888010497","",2011,6,5,3,99090,1,2,119,18.5,51,118,15,48,100,1,115,18.9,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700772020004","48205888010497","",2011,6,5,3,99090,1,3,119,28.3,64,96,15,68,100,1,53,65.9,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700773020004","48205888010497","",2011,6,5,3,99090,1,229,119,16.4,53,86,15,60,100,1,268,14.1,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700774020004","48205888010497","",2011,6,5,3,99090,1,236,119,26.8,80,124,15,75,100,1,2,28.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44700770020004","48205888010497","",2011,6,5,3,99090,1,1,119,21,64,91,15,70,100,2,170,46.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701111020004","48205891010497","",2011,6,5,3,57122,1,120,264,26.1,78,139,24,64,100,1,190,32,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701112020004","48205891010497","",2011,6,5,3,57122,1,130,264,19.8,63,120,24,55,100,3,133,18.7,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701113020004","48205891010497","",2011,6,5,3,57122,1,136,264,12.6,45,88,24,51,100,3,289,9.6,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701110020004","48205891010497","",2011,6,5,3,57122,1,1,264,25.4,68,121,24,60,100,4,322,31.9,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701114020004","48205891010497","",2011,6,5,3,57122,1,216,264,21.4,70,128,24,60,100,4,218,9.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701265020004","48205895010497","",2011,6,5,3,83313,1,176,20,39.1,100,202,12,27,50,2,194,49,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701266020004","48205895010497","",2011,6,5,3,83313,1,178,20,35.9,101,206,12,27,50,2,206,75.2,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701267020004","48205895010497","",2011,6,5,3,83313,1,181,20,38.7,90,237,12,23,50,2,291,53.7,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701268020004","48205895010497","",2011,6,5,3,83313,1,182,20,38.1,100,220,12,26,50,2,217,103.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701269020004","48205895010497","",2011,6,5,3,83313,1,184,20,41.5,110,253,12,27,50,2,235,99,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701270020004","48205895010497","",2011,6,5,3,83313,1,185,20,11.1,24,53,12,17,50,4,24,26,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701271020004","48205895010497","",2011,6,5,3,83313,1,186,20,12.2,34,59,12,22,50,4,95,39.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44701272020004","48205895010497","",2011,6,5,3,83313,1,187,20,8.5,24,31,12,27,50,4,146,51.8,1,,1,"",2012-07-23,"20004","",2016-12-15,"489998",6,1
"44714306020004","48202705010497","",2011,6,3,17,60635,1,1,122,31.8,108,186,11,45,50,1,158,,1,,1,"",2012-07-26,"20004","",2016-12-15,"489998",6,1
"44714309020004","48202705010497","",2011,6,3,17,60635,1,3,15,18.5,70,56,12,55,50,1,90,,1,,1,"",2012-07-26,"20004","",2016-12-15,"489998",6,1
"44714310020004","48202705010497","",2011,6,3,17,60635,1,4,15,18.5,71,92,12,41,50,1,58,,1,,1,"",2012-07-26,"20004","",2016-12-15,"489998",6,1
"44784018020004","48203431010497","",2011,6,5,109,64506,1,4,116,30.5,84,82,11,52,50,1,175,58.4,1,,1,"",2012-07-26,"20004","",2016-12-15,"489998",6,1
"44784016020004","48203431010497","",2011,6,5,109,64506,1,2,116,19.3,83,85,11,50,50,4,220,29.5,1,,1,"",2012-07-26,"20004","",2016-12-15,"489998",6,1
"44784017020004","48203431010497","",2011,6,5,109,64506,1,3,116,21.9,77,86,11,46,50,4,150,83.2,1,,1,"",2012-07-26,"20004","",2016-12-15,"489998",6,1
"177324022020004","48202486010497","",2011,6,5,107,53570,1,2,20,16.5,75,74,12,49,50,3,168,65.8,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324021020004","48202486010497","",2011,6,5,107,53570,1,1,20,18.6,69,73,12,45,50,3,76,84.3,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324023020004","48202486010497","",2011,6,5,107,53570,1,3,20,14.9,68,63,12,49,50,4,289,76.1,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"187134542020004","48203422010497","",2011,6,2,49,84505,1,1,64,12.6,32,52,24,,,1,33,40.2,1,,0,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324801020004","48203941010497","",2011,6,1,45,50069,1,200,211,31.8,112,87,16,80,50,1,308,56.7,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324797020004","48203941010497","",2011,6,1,45,50069,1,1,211,27.8,107,83,16,80,50,,332,,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324798020004","48203941010497","",2011,6,1,45,50069,1,2,211,22.9,110,74,16,90,50,,321,,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324802020004","48203941010497","",2011,6,1,45,50069,1,3786,211,21.2,117,59,16,100,50,,,,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324922020004","48204048010497","",2011,6,2,49,72606,1,1,122,35.1,71,75,11,84,50,1,1,64.5,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324924020004","48204048010497","",2011,6,2,49,72606,1,3,122,28.3,90,111,11,86,50,1,265,858,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177324923020004","48204048010497","",2011,6,2,49,72606,1,2,122,37.6,98,178,11,79,50,4,358,58.5,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177325045020004","48204111010497","",2011,6,5,107,57274,1,909,119,25.6,80,112,15,79,100,2,147,38.5,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177325046020004","48204111010497","",2011,6,5,107,57274,2,909,119,25.6,80,112,15,79,100,2,147,38.5,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177325047020004","48204111010497","",2011,6,5,107,57274,1,910,119,24.8,75,108,15,75,100,3,190,72.4,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177325049020004","48204111010497","",2011,6,5,107,57274,1,911,119,26.1,82,128,15,76,100,3,240,86.1,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177325048020004","48204111010497","",2011,6,5,107,57274,2,910,119,24.8,75,108,15,75,100,3,190,72.4,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"177325050020004","48204111010497","",2011,6,5,107,57274,2,911,119,26.1,82,128,15,76,100,3,240,86.1,1,,1,"",2013-03-11,"20004","",2016-12-15,"489998",6,1
"249037499489998","48205190010497","",2011,6,1,23,89856,1,1,202,25.8,100,63,10,88,100,3,45,140.2,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"249037500489998","48205190010497","",2011,6,1,23,89856,1,2,202,34.3,112,86,10,85,100,3,52,139,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"249037501489998","48205190010497","",2011,6,1,23,89856,1,3,202,20,91,63,10,80,100,3,70,147,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"249037606489998","48205229010497","",2011,6,1,23,54358,1,1,202,21.6,107,55,10,101,100,,240,,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"249037607489998","48205229010497","",2011,6,1,23,54358,1,2,202,17.6,63,30,10,89,100,,122,,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"249037608489998","48205229010497","",2011,6,1,23,54358,1,3,202,27.1,128,103,10,90,100,,78,,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"249037609489998","48205229010497","",2011,6,1,23,54358,1,4,202,23,119,95,10,86,100,,294,,1,,1,"",2014-04-04,"489998","",2016-12-15,"489998",6,1
"44761154020004","48203734010497","",2011,6,2,89,72709,1,107,202,10.5,60,88,10,35,50,1,4,9.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761155020004","48203734010497","",2011,6,2,89,72709,1,108,202,8.8,57,86,10,34,50,1,6,23.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761156020004","48203734010497","",2011,6,2,89,72709,1,124,202,12.7,62,94,10,35,50,1,290,4.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761157020004","48203734010497","",2011,6,2,89,72709,1,125,202,37.5,101,212,10,40,50,1,303,38.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761158020004","48203734010497","",2011,6,2,89,72709,3,126,202,5.7,29,30,10,47,100,3,356,16.4,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44760246020004","48203738010497","",2011,6,2,89,80074,2,1,127,23.7,64,33,24,124,50,4,326,281,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44760247020004","48203738010497","",2011,6,2,89,80074,3,1,127,23.7,64,33,24,124,50,4,326,281,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44758652020004","48203779010497","",2011,6,4,85,98489,2,1,351,11.4,51,28,45,67,50,4,79,16.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762051020004","48203785010497","",2011,6,2,89,56209,2,1,202,22.2,98,73,10,64,50,2,76,30.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762052020004","48203785010497","",2011,6,2,89,56209,2,2,202,20.2,82,69,10,56,50,2,96,70.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762053020004","48203785010497","",2011,6,2,89,56209,2,3,202,16.2,77,59,10,58,50,2,76,5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762054020004","48203785010497","",2011,6,2,89,56209,2,846,202,17.6,84,68,10,58,50,2,92,10.8,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762055020004","48203785010497","",2011,6,2,89,56209,2,851,202,20.9,95,61,10,70,50,2,352,13.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762057020004","48203785010497","",2011,6,2,89,56209,1,853,202,13.9,60,50,10,60,100,3,281,49.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762058020004","48203785010497","",2011,6,2,89,56209,1,854,202,15,62,57,10,58,100,3,301,56.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44762056020004","48203785010497","",2011,6,2,89,56209,1,852,202,21.5,78,67,10,67,100,4,8,57.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761739020004","48203786010497","",2011,6,2,89,80622,1,1,202,19.1,91,92,10,67,100,1,279,29.5,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761740020004","48203786010497","",2011,6,2,89,80622,1,2,202,17.2,89,82,10,69,100,3,184,23.6,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44761741020004","48203786010497","",2011,6,2,89,80622,1,3,202,35.3,116,112,10,79,100,3,203,34,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44760982020004","48203787010497","",2011,6,2,89,57452,1,2,122,26.9,104,73,11,121,50,1,63,43.7,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44760983020004","48203787010497","",2011,6,2,89,57452,1,4,122,19.3,99,61,11,128,50,1,90,86.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44760984020004","48203787010497","",2011,6,2,89,57452,1,5,122,23.9,117,78,11,132,50,1,105,84.1,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44774034020004","48203799010497","",2011,6,3,103,55421,1,1,127,25.7,88,108,24,85,50,3,59,40.9,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720710020004","48205172010497","",2011,6,1,45,56964,1,218,211,25,85,40,16,100,50,2,115,31.3,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720711020004","48205172010497","",2011,6,1,45,56964,1,222,211,24.8,105,48,16,110,50,3,354,25.2,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44720709020004","48205172010497","",2011,6,1,45,56964,1,3,211,19.6,87,42,16,100,50,,133,,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
"44936581020004","48202613010497","",2011,6,5,19,81374,1,1,127,16,62,53,24,93,50,1,340,240,1,,1,"",2012-07-25,"20004","",2016-12-15,"489998",6,1
